CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,CreditScoreBand,TenureGroup,BalanceSegment,ActivityStatus,CardStatus,ChurnStatus,HighValueCustomer,BalanceAtRisk,ChurnRiskScore
15789815,503,France,Female,28,5,0.0,2,1,0,125918.17,0,<30,Low,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.129553204230435
15579781,806,Germany,Male,31,10,138653.51,1,1,0,190803.37,0,30-45,High,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.5055658559109704
15587013,653,France,Female,31,7,102575.04,1,1,1,11043.54,0,30-45,Medium,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.24062948450902258
15570932,666,France,Male,43,7,137780.74,2,1,1,119100.05,1,30-45,Medium,Long-term,High-balance,Active,Has credit card,Churned,True,137780.74,0.424839787357595
15794661,674,Spain,Male,32,2,0.0,2,1,0,140579.17,0,30-45,Medium,New,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.10249207625279658
15581654,798,France,Male,32,7,0.0,2,0,1,37731.95,0,30-45,High,Long-term,Zero-balance,Active,No credit card,Retained,False,0.0,0.06469915778637589
15644296,740,France,Female,30,8,105209.54,1,1,0,1852.58,0,30-45,High,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.31689034932889426
15614420,531,Germany,Female,32,0,109570.21,2,1,1,172049.84,0,30-45,Low,New,High-balance,Active,Has credit card,Retained,True,0.0,0.2907515972013464
15609653,614,Germany,Female,44,6,118715.86,1,1,0,133591.11,1,30-45,Medium,Mid-term,High-balance,Inactive,Has credit card,Churned,True,118715.86,0.879317479888768
15594577,556,France,Male,35,10,0.0,2,1,1,192751.18,0,30-45,Low,Long-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.08399059661120377
15584114,678,Germany,Female,43,2,153393.18,2,1,1,193828.27,0,30-45,Medium,New,High-balance,Active,Has credit card,Retained,True,0.0,0.42416150377572154
15673367,587,Germany,Male,33,6,132603.36,1,1,0,55775.72,0,30-45,Medium,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.5241577427540515
15685576,527,Spain,Female,36,6,0.0,2,1,1,102280.29,0,30-45,Low,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.12115033059692629
15774727,757,Germany,Female,34,1,129398.01,2,0,0,44965.44,0,30-45,High,New,High-balance,Inactive,No credit card,Retained,True,0.0,0.30872586475192315
15694288,468,Spain,Male,28,3,0.0,2,1,0,170661.02,0,<30,Low,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.14189366088756075
15603319,693,France,Male,29,2,151352.74,1,0,0,197145.89,0,<30,Medium,New,High-balance,Inactive,No credit card,Retained,True,0.0,0.26305270288981997
15759066,483,France,Female,44,5,136836.49,1,1,0,192359.9,1,30-45,Low,Mid-term,High-balance,Inactive,Has credit card,Churned,True,136836.49,0.7426779132375733
15814816,466,France,Male,40,4,91592.06,1,1,0,141210.18,1,30-45,Low,Mid-term,Low-balance,Inactive,Has credit card,Churned,False,91592.06,0.5256819262906993
15724402,770,France,Female,30,8,0.0,2,1,0,100557.03,0,30-45,High,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.1240806764938905
15571059,734,France,Female,54,3,0.0,1,1,0,130805.54,1,46-60,Medium,Mid-term,Zero-balance,Inactive,Has credit card,Churned,False,0.0,0.8961119915185053
15674206,716,France,Female,22,8,0.0,2,1,1,92606.98,0,<30,Medium,Long-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.10605169948381764
15715160,439,France,Male,36,2,165536.28,2,1,1,123956.83,0,30-45,Low,New,High-balance,Active,Has credit card,Retained,True,0.0,0.18448874010903055
15730448,538,Germany,Male,25,5,62482.95,1,1,1,102758.43,0,<30,Low,Mid-term,Low-balance,Active,Has credit card,Retained,False,0.0,0.1550263169025805
15662067,743,France,Male,40,8,68155.59,1,1,0,94876.65,0,30-45,High,Long-term,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.4736215093716572
15779581,734,Spain,Female,43,3,55853.33,2,0,1,94811.85,1,30-45,Medium,Mid-term,Low-balance,Active,No credit card,Churned,False,55853.33,0.41336278643681224
15662901,656,France,Male,37,2,0.0,2,0,1,67840.81,0,30-45,Medium,New,Zero-balance,Active,No credit card,Retained,False,0.0,0.09033383331509086
15689751,666,France,Female,31,2,79589.43,1,0,0,4050.57,0,30-45,Medium,New,Low-balance,Inactive,No credit card,Retained,False,0.0,0.32593166661520506
15667742,627,Spain,Male,41,5,100880.76,1,0,1,134665.25,0,30-45,Medium,Mid-term,High-balance,Active,No credit card,Retained,True,0.0,0.3163828334008762
15738448,480,Germany,Female,25,3,174330.35,2,0,0,181647.13,0,<30,Low,Mid-term,High-balance,Inactive,No credit card,Retained,True,0.0,0.26728846723284455
15680243,792,France,Male,19,7,143390.51,1,1,0,33282.84,0,<30,High,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.3417290598863045
15745083,613,Germany,Male,59,8,91415.76,1,0,0,27965.0,1,46-60,Medium,Long-term,Low-balance,Inactive,No credit card,Churned,False,91415.76,0.8617210407268356
15708228,476,Germany,Male,30,3,134366.42,1,1,0,68343.53,0,30-45,Low,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.5193634763735515
15628523,539,France,Female,24,3,0.0,2,1,1,198161.07,0,<30,Low,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.14057889369264298
15708196,696,Spain,Male,60,8,88786.81,1,1,1,196858.4,0,46-60,Medium,Long-term,Low-balance,Active,Has credit card,Retained,False,0.0,0.41774757040088994
15735549,810,Germany,Male,35,3,96814.46,2,1,1,120511.03,0,30-45,High,Mid-term,Low-balance,Active,Has credit card,Retained,False,0.0,0.16851598039440788
15809347,763,Germany,Male,32,9,160680.41,1,1,0,30886.35,0,30-45,High,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.45873065854731676
15660866,640,France,Female,29,3,0.0,2,1,0,2743.69,0,<30,Medium,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.13432038778942762
15766609,655,France,Female,47,10,0.0,2,1,0,167778.62,0,46-60,Medium,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.44568781548298597
15654230,526,Germany,Male,31,5,145537.21,1,1,0,132404.64,0,30-45,Low,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.4396406637713144
15794566,678,France,Female,28,4,0.0,2,1,1,144423.17,1,<30,Medium,Mid-term,Zero-balance,Active,Has credit card,Churned,False,0.0,0.142023080221551
15800890,554,France,Female,45,6,0.0,2,1,1,181204.5,0,30-45,Low,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.3261649627285657
15697424,597,Spain,Female,30,2,119370.11,1,1,1,182726.22,1,30-45,Medium,New,High-balance,Active,Has credit card,Churned,True,119370.11,0.34748359754737884
15724536,560,Spain,Female,28,1,0.0,2,1,1,120880.72,0,<30,Low,New,Zero-balance,Active,Has credit card,Retained,False,0.0,0.12073143878074644
15735878,850,Germany,Female,47,10,134381.52,1,0,0,26812.89,1,46-60,High,Long-term,High-balance,Inactive,No credit card,Churned,True,134381.52,0.868114819032701
15707596,546,Germany,Female,74,8,114888.74,2,1,1,66732.63,1,60+,Low,Long-term,High-balance,Active,Has credit card,Churned,True,114888.74,0.5498405387028401
15657163,623,Germany,Male,42,1,149332.48,2,1,0,100834.22,0,30-45,Medium,New,High-balance,Inactive,Has credit card,Retained,True,0.0,0.380226979861299
15622478,698,France,Female,40,7,105061.74,3,1,0,107815.31,1,30-45,Medium,Long-term,High-balance,Inactive,Has credit card,Churned,True,105061.74,0.8919150054986944
15779529,620,France,Male,32,7,0.0,2,1,1,34665.79,0,30-45,Medium,Long-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.076940334045954
15636023,619,France,Female,40,10,0.0,1,1,1,147093.84,1,30-45,Medium,Long-term,Zero-balance,Active,Has credit card,Churned,False,0.0,0.553520326896208
15582066,561,France,Male,21,4,0.0,1,1,1,36942.35,0,<30,Low,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.28870779610270864
15666675,753,France,Female,39,7,155062.8,1,1,1,16460.77,0,30-45,High,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.3151767469792555
15732987,721,Spain,Male,43,3,88798.34,1,0,0,45610.63,0,30-45,Medium,Mid-term,Low-balance,Inactive,No credit card,Retained,False,0.0,0.613165537163096
15789432,451,France,Male,33,6,0.0,2,1,0,184954.11,0,30-45,Low,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.19404887429942277
15663161,680,Germany,Female,51,5,143139.87,1,0,0,47795.43,1,46-60,Medium,Mid-term,High-balance,Inactive,No credit card,Churned,True,143139.87,0.9208654275229888
15694879,590,Spain,Female,23,7,0.0,2,1,0,196789.9,0,<30,Medium,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.13962588881272495
15593715,634,Germany,Male,27,3,107027.52,1,1,0,173425.68,0,<30,Medium,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.4528572546536974
15575002,676,France,Male,29,4,140720.93,1,1,0,36221.18,0,<30,Medium,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.30203912543133776
15622171,642,France,Male,30,8,80964.57,2,1,0,174738.2,0,30-45,Medium,Long-term,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.1849959234972238
15795224,760,France,Male,39,6,178585.46,1,1,0,67131.3,1,30-45,High,Mid-term,High-balance,Inactive,Has credit card,Churned,True,178585.46,0.5334282254539855
15685346,736,Spain,Female,26,4,135889.13,1,1,1,165692.03,0,<30,Medium,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.28023845723964613
15691808,656,France,Male,43,7,134919.85,1,1,0,194691.95,0,30-45,Medium,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.6491037483200377
15721007,776,Germany,Male,33,8,115130.34,1,0,0,129525.5,1,30-45,High,Long-term,High-balance,Inactive,No credit card,Churned,True,115130.34,0.5569835933918109
15794253,832,Spain,Female,34,6,138190.13,2,0,1,146511.2,0,30-45,High,Mid-term,High-balance,Active,No credit card,Retained,True,0.0,0.21215169898294625
15694453,631,Germany,Male,37,9,131519.49,2,1,1,51752.18,0,30-45,Medium,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.24907955774420784
15813113,795,Spain,Female,56,5,0.0,1,1,0,35418.69,1,46-60,High,Mid-term,Zero-balance,Inactive,Has credit card,Churned,False,0.0,0.879504187933139
15614187,648,Germany,Female,39,3,126935.98,2,0,1,57995.74,0,30-45,Medium,Mid-term,High-balance,Active,No credit card,Retained,True,0.0,0.3566986594773065
15619407,615,France,Male,39,4,133707.09,1,1,1,108152.75,0,30-45,Medium,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.2798028890849685
15646227,682,France,Female,27,1,97893.2,1,1,0,166144.98,0,<30,Medium,New,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.32598222003633026
15660541,694,France,Male,34,5,127900.03,1,1,0,101737.8,0,30-45,Medium,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.2960068480823764
15753874,694,France,Male,37,10,143835.47,1,0,1,33326.71,0,30-45,Medium,Long-term,High-balance,Active,No credit card,Retained,True,0.0,0.2147628964957578
15617877,607,France,Male,44,0,0.0,2,1,1,81140.09,0,30-45,Medium,New,Zero-balance,Active,Has credit card,Retained,False,0.0,0.25114121108836596
15772073,664,France,Male,48,10,0.0,1,1,0,140173.17,1,46-60,Medium,Long-term,Zero-balance,Inactive,Has credit card,Churned,False,0.0,0.8099801367761263
15701537,756,France,Male,60,2,0.0,1,1,1,166513.49,1,46-60,High,New,Zero-balance,Active,Has credit card,Churned,False,0.0,0.6047823313934179
15736228,645,France,Female,40,3,129596.77,1,1,1,103232.6,0,30-45,Medium,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.4000646193480811
15780572,653,Spain,Male,30,4,0.0,2,1,0,120736.04,0,30-45,Medium,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.08840267364788434
15769596,710,Germany,Female,24,2,110407.44,2,0,0,15832.43,1,<30,Medium,New,High-balance,Inactive,No credit card,Churned,True,110407.44,0.3818269697146646
15586996,697,France,Female,76,7,0.0,2,0,1,188772.45,0,60+,Medium,Long-term,Zero-balance,Active,No credit card,Retained,False,0.0,0.19508424523730925
15722061,619,Germany,Female,41,8,142015.76,2,1,0,114323.66,0,30-45,Medium,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.4135557326634612
15638003,648,Spain,Male,55,1,81370.07,1,0,1,181534.04,0,46-60,Medium,New,Low-balance,Active,No credit card,Retained,False,0.0,0.5323367874067
15775590,482,Germany,Female,48,2,69329.47,1,0,0,102640.52,1,46-60,Low,New,Low-balance,Inactive,No credit card,Churned,False,69329.47,0.814317830275274
15730688,548,France,Female,28,8,116755.5,2,1,1,158585.17,1,<30,Low,Long-term,High-balance,Active,Has credit card,Churned,True,116755.5,0.2401097920130097
15753102,752,Spain,Male,44,6,83870.33,1,1,0,178722.24,0,30-45,High,Mid-term,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.666977298934651
15810075,648,France,Female,39,6,130694.89,2,1,1,153955.38,1,30-45,Medium,Mid-term,High-balance,Active,Has credit card,Churned,True,130694.89,0.29668489299403694
15723373,643,Spain,Female,34,8,117451.47,1,1,0,65374.86,0,30-45,Medium,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.3601725015296542
15795298,573,Germany,Female,35,9,206868.78,2,0,1,102986.15,0,30-45,Low,Long-term,High-balance,Active,No credit card,Retained,True,0.0,0.1907345351709945
15584320,686,France,Female,39,3,111695.62,1,0,0,136643.84,0,30-45,Medium,Mid-term,High-balance,Inactive,No credit card,Retained,True,0.0,0.4658598418217315
15724161,644,France,Female,40,9,137285.26,4,1,0,77063.63,1,30-45,Medium,Long-term,High-balance,Inactive,Has credit card,Churned,True,137285.26,0.896777292196388
15750056,702,France,Female,29,6,149218.39,1,1,1,9633.01,0,<30,Medium,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.23581651109455112
15609637,652,France,Male,51,7,0.0,2,0,1,43496.36,0,46-60,Medium,Long-term,Zero-balance,Active,No credit card,Retained,False,0.0,0.2846818350978616
15794493,641,Spain,Male,32,7,0.0,2,1,1,24267.28,0,30-45,Medium,Long-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.08477539229355496
15569641,692,Germany,Female,41,8,130701.29,1,1,0,59354.24,1,30-45,Medium,Long-term,High-balance,Inactive,Has credit card,Churned,True,130701.29,0.7347758388187141
15815236,574,Spain,Male,34,5,0.0,2,0,0,28269.86,0,30-45,Low,Mid-term,Zero-balance,Inactive,No credit card,Retained,False,0.0,0.08360392200425788
15811177,643,France,Female,31,3,167949.48,1,1,0,143162.34,0,30-45,Medium,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.394082375254173
15680587,834,France,Male,23,4,131254.81,1,1,0,20199.3,0,<30,High,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.3270245967960086
15672821,591,France,Male,28,5,0.0,2,1,1,48606.92,0,<30,Medium,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.07080687815334694
15767681,470,Spain,Male,34,9,0.0,2,0,1,89013.67,0,30-45,Low,Long-term,Zero-balance,Active,No credit card,Retained,False,0.0,0.08744545148267686
15600379,608,Spain,Male,34,7,86656.13,1,0,1,59890.29,0,30-45,Medium,Long-term,Low-balance,Active,No credit card,Retained,False,0.0,0.2087090402633188
15801336,649,Germany,Female,37,8,114737.26,1,1,1,106655.88,1,30-45,Medium,Long-term,High-balance,Active,Has credit card,Churned,True,114737.26,0.5797121480961765
15721592,665,France,Female,38,5,0.0,2,1,0,156439.56,0,30-45,Medium,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.18191320292329702
15581282,651,France,Female,39,6,0.0,1,1,0,24176.44,0,30-45,Medium,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.5111561779688717
15746203,555,Germany,Male,62,4,119817.33,1,0,1,43507.1,1,60+,Low,Mid-term,High-balance,Active,No credit card,Churned,True,119817.33,0.779281794135784
15583137,637,France,Female,48,7,130806.99,2,1,1,132005.85,1,46-60,Medium,Long-term,High-balance,Active,Has credit card,Churned,True,130806.99,0.5446298900107263
15680752,675,France,Female,49,0,0.0,1,1,1,80496.71,1,46-60,Medium,New,Zero-balance,Active,Has credit card,Churned,False,0.0,0.6775316826273885
15688172,677,Spain,Male,40,5,0.0,2,1,0,88947.56,0,30-45,Medium,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.11095486590907072
15791373,850,Germany,Female,35,2,80931.75,1,0,0,12639.67,1,30-45,High,New,Low-balance,Inactive,No credit card,Churned,False,80931.75,0.5188164878521839
15589449,815,France,Female,56,3,0.0,3,1,1,94248.16,1,46-60,High,Mid-term,Zero-balance,Active,Has credit card,Churned,False,0.0,0.8403226057812897
15692819,665,Germany,Male,32,1,132178.67,1,0,0,11865.76,0,30-45,Medium,New,High-balance,Inactive,No credit card,Retained,True,0.0,0.4988707573421733
15727467,485,France,Female,27,3,0.0,2,1,0,141449.86,0,<30,Low,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.1488848292217146
15734312,577,Spain,Male,43,6,0.0,2,1,1,149457.81,0,30-45,Low,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.21903031028327066
15764604,586,France,Female,35,7,164769.02,3,1,0,119814.25,1,30-45,Medium,Long-term,High-balance,Inactive,Has credit card,Churned,True,164769.02,0.8667758046025803
15613014,722,Germany,Male,29,1,107233.85,2,1,0,24924.92,0,<30,Medium,New,High-balance,Inactive,Has credit card,Retained,True,0.0,0.27014313046583305
15759684,528,France,Female,27,7,176227.07,2,0,1,139481.53,0,<30,Low,Long-term,High-balance,Active,No credit card,Retained,True,0.0,0.3041620080505466
15609669,542,France,Female,39,4,109949.39,2,1,1,41268.65,0,30-45,Low,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.28555046663908407
15685536,552,France,Female,34,5,0.0,2,1,1,1351.41,0,30-45,Low,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.1360312933003066
15750447,678,France,Female,60,10,117738.81,1,1,0,147489.76,1,46-60,Medium,Long-term,High-balance,Inactive,Has credit card,Churned,True,117738.81,0.8616403105477741
15663249,575,Spain,Female,37,9,133292.45,1,1,0,111175.09,0,30-45,Low,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.36630659313352454
15638646,669,France,Female,43,1,160474.59,1,1,1,95963.14,0,30-45,Medium,New,High-balance,Active,Has credit card,Retained,True,0.0,0.5076182951269987
15734161,636,France,Male,43,6,0.0,2,1,0,43128.95,0,30-45,Medium,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.2584645742395986
15631070,667,Germany,Male,55,9,154393.43,1,1,1,137674.96,1,46-60,Medium,Long-term,High-balance,Active,Has credit card,Churned,True,154393.43,0.7178582396155971
15761950,652,Germany,Female,45,9,110827.49,1,1,1,153383.54,1,30-45,Medium,Long-term,High-balance,Active,Has credit card,Churned,True,110827.49,0.7834274942637427
15649668,637,Germany,Female,36,10,145750.45,2,1,1,96660.76,0,30-45,Medium,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.2661015853108596
15713912,516,Spain,Female,45,8,109044.3,1,0,1,115818.16,0,30-45,Low,Long-term,High-balance,Active,No credit card,Retained,True,0.0,0.5286411704508589
15586757,801,France,Female,32,4,75170.54,1,1,1,37898.5,0,30-45,High,Mid-term,Low-balance,Active,Has credit card,Retained,False,0.0,0.22006075737586528
15596522,692,France,Female,42,2,0.0,2,1,0,145222.93,0,30-45,Medium,New,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.2853979826965604
15625395,585,France,Female,28,6,105795.9,1,1,1,41219.09,0,<30,Medium,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.22845159531601106
15760570,590,France,Male,32,5,0.0,2,1,0,59249.83,0,30-45,Medium,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.09365820880629837
